future_lr_3,future_direction_3,future_rv_3
0.014191787655697397,1.0,0.0024932192030654556
0.014532099553330013,1.0,0.002455612859450589
0.013142711498559834,1.0,0.0031215538436889997
0.012327846284556188,1.0,0.002726531171516343
0.00470727649684477,1.0,0.004949290246114565
-0.0057857329741537455,-1.0,0.00803749707038509
-0.017423055876768956,-1.0,0.0031062262949536133
-0.015137591226187297,-1.0,0.004162539923729134
0.0036748217803630467,1.0,0.007499056418190629
0.024073797358649784,1.0,0.00828733574456627
0.02577553658316667,1.0,0.007376733201940938
0.01196354444123493,1.0,0.010226387547677868
-0.0015675946829478704,-1.0,0.0032750795822793755
0.0018470623552300225,1.0,0.004364747214937016
-0.006986272799000659,-1.0,0.009382040689500014
-0.0007569435371035382,-1.0,0.011283594383216801
-0.007383937575550448,-1.0,0.01060692288269837
0.014768003041671918,1.0,0.006389260525081899
0.007618176710344926,1.0,0.005908725404945164
0.004586903578095658,1.0,0.007283884273329656
-0.022468959345228967,-1.0,0.009644452915053541
-0.02950221244040918,-1.0,0.007065158061612552
-0.01973306477910519,-1.0,0.011153347855773434
-0.0013098986386399503,-1.0,0.005231795967871009
0.009682896081050885,1.0,0.0024370162922352973
-0.015064212616554329,-1.0,0.01354519535818227
-0.0037979185983836317,-1.0,0.016949588999821064
-0.014505721840633257,-1.0,0.016094462164923825
0.005263419410631798,1.0,0.008984776370388923
-0.03507254527353787,-1.0,0.014890381138477302
-0.023934727989487925,-1.0,0.01814023292267815
-0.016873966566345544,-1.0,0.019931162020374288
0.0057003724332371775,1.0,0.006910021069441628
0.012006037474083797,1.0,0.009104725039036258
-4.8764929513112065e-05,-1.0,0.010129274912487964
-0.013162298906401304,-1.0,0.015464300599228575
-0.027150767918532992,-1.0,0.00892419503003732
-0.03002387698980158,-1.0,0.008525186997898927
-0.002421480397167386,-1.0,0.008586196927646592
0.00680398037779284,1.0,0.00939269051052986
0.012923387943070352,1.0,0.00587810587128282
-0.015251820719862863,-1.0,0.013527052722256598
-0.007606686919013228,-1.0,0.01715215281503842
-0.0006875686459046904,-1.0,0.017633310850046387
0.030486163585397463,1.0,0.005150328053191836
0.01440758798629993,1.0,0.006479712153307914
0.0030701754626818456,1.0,0.009397103344025026
-0.01019975054781419,-1.0,0.0029845978468789826
-0.00690674626849308,-1.0,0.004326398431502533
0.01451434049022815,1.0,0.00862797873647415
0.011407510637312157,1.0,0.009920033456915892
-0.004880167357864451,-1.0,0.014827984913933258
-0.025936950063305986,-1.0,0.005138761041408414
-0.020672810497597283,-1.0,0.0074239699639033424
-0.015593561744559281,-1.0,0.004999931135789891
7.4649732207277e-05,1.0,0.009316083229815203
0.002621297843793613,1.0,0.009470800747063423
0.010971095548734766,1.0,0.0051834381060106875
-0.039051180585408574,-1.0,0.024168334012812345
-0.052825303364954834,-1.0,0.020702720437796977
-0.053315109654130666,-1.0,0.02050826491339727
