future_lr_3,future_direction_3,future_rv_3,future_lr_6,future_direction_6,future_rv_6,future_lr_12,future_direction_12,future_rv_12
0.016568618127232426,1.0,0.002253564600429735,0.049286739754769826,1.0,0.00512124687487334,0.041691446739980265,1.0,0.009765099584308492
0.026761086876550877,1.0,0.003937829636204531,0.02619793722788266,1.0,0.012722532913882098,0.02220393693178835,1.0,0.01132070941601108
0.02480432636803087,1.0,0.0047866646493688395,0.02332035299242463,1.0,0.012712457204843104,0.01352831435668378,1.0,0.011323404598406042
0.0327181216275374,1.0,0.006225391436127157,0.01690039432174828,1.0,0.012603874302585317,-0.03364416104419732,-1.0,0.016058201578466727
-0.0005631496486682153,-1.0,0.01808128264194115,0.01822355301926315,1.0,0.012834310488449206,-0.016123991155685857,-1.0,0.018299563782053704
-0.00148397337560624,-1.0,0.017986514486673093,0.013858279946537877,1.0,0.012903842280914835,-0.011597924187954689,-1.0,0.018461843135565502
-0.01581772730578912,-1.0,0.012730981923986522,-0.007595293014789561,-1.0,0.011385627343622999,-0.045245431485827936,-1.0,0.01828023949173559
0.018786702667931365,1.0,0.007325614894613851,-0.003994000296094313,-1.0,0.01024173913116621,-0.010596536567415882,-1.0,0.018230352667979642
0.015342253322144117,1.0,0.008316529839653471,-0.009792038635740852,-1.0,0.010109523837995038,-0.0033708379702215296,-1.0,0.01848459668365257
0.008222434290999558,1.0,0.010669704469702853,-0.0505445553659456,-1.0,0.01823824302707478,-0.011842728136551628,-1.0,0.01858390395938301
-0.02278070296402568,-1.0,0.00803622941716653,-0.03434754417494901,-1.0,0.02293341113090133,-0.008318553335049828,-1.0,0.01887922126094219
-0.02513429195788497,-1.0,0.0070577819121718155,-0.025456204134492566,-1.0,0.02361308135469706,0.02626259990876534,1.0,0.02137943611258018
-0.05876698965694516,-1.0,0.018541195617040228,-0.037650138471038375,-1.0,0.024299801178767223,0.04595491736843904,1.0,0.021457125538492695
-0.011566841210923329,-1.0,0.035210696633038954,-0.0066025362713215685,-1.0,0.025023070162975065,0.06302611239835976,1.0,0.020544910061895853
-0.0003219121766075972,-1.0,0.03595590669516693,0.006421200665519322,1.0,0.025399076118061154,0.06577507673398131,1.0,0.020461052731593543
0.021116851185906782,1.0,0.024507942374378363,0.03870182722939397,1.0,0.01715847160628186,0.10876973418323743,1.0,0.014857882793281242
0.00496430493960176,1.0,0.017401687010599545,0.02602899083989918,1.0,0.014051270790129182,0.06271566696797137,1.0,0.014662485491072026
0.006743112842126919,1.0,0.017770646995720417,0.051718804043257904,1.0,0.018674385099150165,0.06590912865289056,1.0,0.014753178000087212
0.017584976043487188,1.0,0.011591122395953576,0.08360505583947742,1.0,0.013318060929000083,0.07685863001243476,1.0,0.013441573990141578
0.02106468590029742,1.0,0.013006727514598911,0.06962864866968133,1.0,0.014338690960244128,0.03524401033699398,1.0,0.016191431030356886
0.044975691201130985,1.0,0.020838064091955898,0.059353876068461986,1.0,0.01514032442873952,0.03618601305441871,1.0,0.016231740372330848
0.06602007979599023,1.0,0.010657210825561215,0.07006790695384346,1.0,0.013223251034923715,0.010557556036893345,1.0,0.019133313407056065
0.048563962769383906,1.0,0.016786979075091753,0.03668667612807219,1.0,0.016542168619251056,0.01806526342279291,1.0,0.01985969702327622
0.014378184867331001,1.0,0.00779944623660498,0.014190324609632654,1.0,0.010326567812375826,-0.0011548494512272356,-1.0,0.017648598625927797
0.004047827157853234,1.0,0.0018743272119156962,-0.006746425827042657,-1.0,0.009168410660190782,-0.017195109643880713,-1.0,0.017100623504874533
-0.011877286641311713,-1.0,0.009893279077634114,-0.034384638332687345,-1.0,0.013814723150070363,-0.025328413991660526,-1.0,0.017168056647100968
-0.0001878602576983468,-1.0,0.013714329713087533,-0.023167863014043277,-1.0,0.015391749607228448,-0.027301991425071392,-1.0,0.017156897538630766
-0.010794252984895891,-1.0,0.013721479658080345,-0.05951035091695012,-1.0,0.018726656146751716,-0.03638328853710249,-1.0,0.017081316391245303
-0.022507351691375632,-1.0,0.01923078118002644,-0.018621412705279283,-1.0,0.023303867148670394,-0.015239310096205827,-1.0,0.01680106418636556
