feature,horizon,bin,n,feature_min,feature_max,future_rv_mean,future_lr_mean,p_up
price_ratio_z_12,12,"(-3.124, -1.32]",596,-3.1226203999682443,-1.3205554894695826,0.027568879718581237,-0.007556347624347822,0.46218487394957986
price_ratio_z_12,12,"(0.115, 1.002]",599,0.1152384279942784,1.0022153123254098,0.02790482299623221,-0.012565274314686244,0.41736227045075125
price_ratio_z_12,12,"(1.002, 3.108]",599,1.002828689392035,3.108093518105906,0.03110603249405007,-0.004653512942645771,0.44741235392320533
rolling_corr_ref_42,3,"(-0.206, 0.264]",596,-0.20536128509339824,0.2642976987150364,0.02442158847595785,-0.0028313045948517054,0.43025210084033616
rolling_corr_ref_42,3,"(0.264, 0.428]",596,0.26452334349527284,0.4279679773182684,0.023516583656998317,-0.008465907717131852,0.4412751677852349
rolling_corr_ref_42,3,"(0.428, 0.519]",595,0.4279949225712449,0.5191423677498891,0.02023543322439521,-0.00022151925363719937,0.5117845117845118
rolling_corr_ref_42,3,"(0.519, 0.642]",596,0.5192092472604872,0.6424494513002119,0.026803040177873744,0.0006560511130645381,0.44873949579831934
rolling_corr_ref_42,3,"(0.642, 0.923]",593,0.642469177789595,0.9225750238821664,0.026770649989798334,-0.0003037827914893839,0.4620573355817875
rolling_corr_ref_42,12,"(-0.206, 0.264]",596,-0.20536128509339824,0.2642976987150364,0.026017171810084422,-0.013368857100544692,0.38422818791946306
rolling_corr_ref_42,12,"(0.264, 0.428]",596,0.26452334349527284,0.4279679773182684,0.027891552251770122,-0.0226798785307896,0.42449664429530204
rolling_corr_ref_42,12,"(0.428, 0.519]",595,0.4279949225712449,0.5191423677498891,0.02370869309280921,-0.008206660994647879,0.463743676222597
rolling_corr_ref_42,12,"(0.519, 0.642]",596,0.5192092472604872,0.6424494513002119,0.029710291609102303,0.0013498708795640108,0.47818791946308725
rolling_corr_ref_42,12,"(0.642, 0.923]",584,0.642469177789595,0.9225750238821664,0.032112037926369186,-0.001895189328311453,0.476027397260274
