feature,horizon,bin,n,feature_min,feature_max,future_rv_mean,future_lr_mean,p_up
sin_theta_72h,3,"(0.639, 0.754]",3897,0.6394840923821858,0.7542888882707122,0.004347981480862993,-2.4787247393564603e-05,0.5120636550308009
sin_theta_72h,3,"(0.754, 1.0]",3897,0.7543459348469326,0.9999361117048488,0.004884680763513804,0.00033965611730593805,0.5332306902745702
sin_theta_72h,12,"(-0.997, 0.248]",3890,-0.9960684779054537,0.247763863869764,0.003540893086893061,0.0004132839944732959,0.5172236503856041
sin_theta_72h,12,"(0.248, 0.486]",3893,0.24786486874172128,0.48579514481638375,0.0039758478851215666,0.0005990341836780887,0.4988440791163627
sin_theta_72h,12,"(0.486, 0.639]",3897,0.48583169487046285,0.6394838597429152,0.004367103169473479,-0.00023956092347070213,0.5052604567616115
sin_theta_72h,12,"(0.639, 0.754]",3897,0.6394840923821858,0.7542888882707122,0.0049528423327191455,-4.7052494662457286e-05,0.5263022838080574
sin_theta_72h,12,"(0.754, 1.0]",3897,0.7543459348469326,0.9999361117048488,0.00549292798445358,0.0010935189277875975,0.546317680266872
cos_theta_72h,3,"(-0.999, 0.654]",3898,-0.9978893544259473,0.6544130771270493,0.004855457629638906,0.0003119513825179151,0.5320677270395074
cos_theta_72h,3,"(0.654, 0.767]",3897,0.6544131602829159,0.7671988726067756,0.004357822056078044,-3.61252699057439e-05,0.5110369609856262
cos_theta_72h,3,"(0.767, 0.87]",3897,0.7672045762729802,0.8700571252681029,0.003926761042361822,-8.078452232917924e-05,0.5061601642710473
cos_theta_72h,3,"(0.87, 0.956]",3897,0.8700707351417081,0.9558983195293091,0.003308079981624612,0.0002721971708628478,0.5089835728952772
cos_theta_72h,3,"(0.956, 1.0]",3894,0.9559462902880131,0.9999999974280426,0.0031421596614823336,-1.2953753754292153e-05,0.49807346519393786
cos_theta_72h,12,"(-0.999, 0.654]",3898,-0.9978893544259473,0.6544130771270493,0.005461829157104075,0.0009742721542468028,0.5418163160595177
cos_theta_72h,12,"(0.654, 0.767]",3897,0.6544131602829159,0.7671988726067756,0.004960939054909147,-5.544949426448839e-05,0.5257890685142417
cos_theta_72h,12,"(0.767, 0.87]",3897,0.7672045762729802,0.8700571252681029,0.0043465015260361105,-0.00036393267631680586,0.5026943802925328
cos_theta_72h,12,"(0.87, 0.956]",3896,0.8700707351417081,0.9558983195293091,0.0038477068167233892,0.000817719439824979,0.5051334702258727
cos_theta_72h,12,"(0.956, 1.0]",3886,0.9559462902880131,0.9999999974280426,0.003712260974257037,0.0004464771257401991,0.5185280494081318
