feature,horizon,bin,n,feature_min,feature_max,future_rv_mean,future_lr_mean,p_up
reference_close,3,"(90049.06, 101803.24]",599,90050.9,101803.0,0.029881319606218166,-0.0009757247084721773,0.4489112227805695
reference_close,12,"(101803.24, 110222.94]",600,101803.3,110219.9,0.031830231892617335,-0.030978539835940556,0.46140939597315433
reference_close,12,"(110222.94, 125329.4]",600,110227.5,125329.4,0.025087816590607877,-0.02340445278159189,0.42
reference_close,12,"(62872.699, 80179.44]",594,62872.7,80170.8,0.01938118128671127,0.011181177475142067,0.5227655986509275
reference_close,12,"(80179.44, 90049.06]",594,80185.2,90048.6,0.029697793040633233,0.0019960266342409195,0.4713804713804714
reference_close,12,"(90049.06, 101803.24]",599,90050.9,101803.0,0.032754704878149465,-0.008681124354667828,0.4023372287145242
relative_strength_12,3,"(-0.0251, 0.00524]",598,-0.0250950282239657,0.005237337523972485,0.018377493123429525,0.0004725321035994704,0.48911222780569513
relative_strength_12,3,"(-0.0634, -0.0251]",595,-0.06337961634216782,-0.025107330887299995,0.021155900246788508,-0.0038327547780176454,0.48739495798319327
relative_strength_12,3,"(-0.464, -0.0634]",597,-0.46303598307337346,-0.0634637346700817,0.029823199420504425,-0.00505531821528547,0.4991596638655462
relative_strength_12,3,"(0.00524, 0.0465]",597,0.005261597875852786,0.04650346344706513,0.02085336174291679,-0.005068550829158904,0.44873949579831934
relative_strength_12,3,"(0.0465, 0.491]",598,0.04657858559750139,0.49105442161832435,0.03242752807401302,0.0002973737733474189,0.46476510067114096
relative_strength_12,12,"(-0.0251, 0.00524]",598,-0.0250950282239657,0.005237337523972485,0.022827955146622256,-0.00988501685307525,0.4623115577889447
relative_strength_12,12,"(-0.0634, -0.0251]",592,-0.06337961634216782,-0.025107330887299995,0.025231522970890163,-0.009305100308602272,0.47966101694915253
relative_strength_12,12,"(-0.464, -0.0634]",591,-0.46303598307337346,-0.0634637346700817,0.033311304904090185,-0.0004226148382502953,0.5229202037351444
